sample_sets,roundtrip_primary,roundtrip_secondary,artifact,artifact_type,pyc_path,python_tag,magic_number,source_present,overall_level,overall_label,pylingual,pylingual_level,decompyle3,decompyle3_level
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/optimeed/2.5.3/optimeed-2.5.3.tar.gz,tar,optimeed-2.5.3/optimeed/core/__pycache__/commonImport.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/iredis-bin/1.9.4/iredis_bin-1.9.4-cp27-cp27mu-manylinux2010_x86_64.whl,wheel,iredis_bin-1.9.4.data/scripts/lib/pip/_vendor/distlib/__pycache__/manifest.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/pimos/1.0.1/pIMOS-1.0.1.tar.gz,tar,pIMOS-1.0.1/pIMOS/xrwrap/__pycache__/rsi_vmp.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/rust-poly/0.1.5/rust_poly-0.1.5.tar.gz,tar,rust_poly-0.1.5/python=3.6/lib/python3.9/site-packages/pip/_vendor/tenacity/__pycache__/before_sleep.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/fasterraster/0.0.5/fasterraster-0.0.5.tar.gz,tar,fasterraster-0.0.5/fasterraster/bil/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/aop2db/0.3.1/aop2db-0.3.1.tar.gz,tar,aop2db-0.3.1/aop2db/aop/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/phew/1.2.0/phew-1.2.0.tar.gz,tar,phew-1.2.0/phew/Interest_rates/__pycache__/vasicek.cpython-39.pyc,cpython-39,3425,False,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/allesfitter/1.2.10/allesfitter-1.2.10.tar.gz,tar,allesfitter-1.2.10/allesfitter/__pycache__/nested_sampling_output.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/barely/1.2.2/barely-1.2.2-py3-none-any.whl,wheel,barely/plugins/backup/LocalBackup/__pycache__/test_localbackup.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/sage-superset/1.0.0/sage-superset-1.0.0.tar.gz,tar,sage-superset-1.0.0/superset/examples/__pycache__/data_loading.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/apache-superset-spark/3.1.3/apache_superset_spark-3.1.3-py3-none-any.whl,wheel,superset/migrations/versions/__pycache__/2018-07-22_08-50_7467e77870e4_remove_aggs.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/emoc/0.0.1a1/emoc-0.0.1a1-py3-none-any.whl,wheel,emoc/metrics/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/string-sum-ryayoung/0.1.1/string_sum_ryayoung-0.1.1.tar.gz,tar,string_sum_ryayoung-0.1.1/env/lib/python3.9/site-packages/setuptools/__pycache__/windows_support.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/iredis-bin/1.9.4/iredis_bin-1.9.4-cp27-cp27mu-manylinux2010_x86_64.whl,wheel,iredis_bin-1.9.4.data/scripts/lib/setuptools/_distutils/command/__pycache__/check.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/exosomians/0.1.1/exosomians-0.1.1.tar.gz,tar,exosomians-0.1.1/exopy/preprocessing/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/tdf-tool/2.5.71/tdf_tool-2.5.71.tar.gz,tar,tdf_tool-2.5.71/tdf_tool/pipelines/__pycache__/anno.cpython-39.pyc,cpython-39,3425,False,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/azure-percept/0.0.13/azure_percept-0.0.13-cp310-cp310-manylinux_2_24_aarch64.whl,wheel,azure/iot/percept/extensions/middle/__pycache__/dequantize_linear_resolver.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/manim-automata/0.2.14/manim_automata-0.2.14.tar.gz,tar,manim_automata-0.2.14/src/manim_automata/mobjects/automata_dependencies/__pycache__/automata.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/fcp89-sysml-v2-code-generator/1.0.0/fcp89_sysml_v2_code_generator-1.0.0.tar.gz,tar,fcp89_sysml_v2_code_generator-1.0.0/sysml_code_generator/search/feature_chain_expression/__pycache__/get_target.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/iredis-bin/1.9.4/iredis_bin-1.9.4-cp27-cp27mu-manylinux2010_x86_64.whl,wheel,iredis_bin-1.9.4.data/scripts/lib/__pycache__/sysconfig.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/life-rust/0.1.5/life_rust-0.1.5.tar.gz,tar,life_rust-0.1.5/.env/Lib/site-packages/pip/_vendor/cachecontrol/__pycache__/_cmd.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/iredis-bin/1.9.4/iredis_bin-1.9.4-cp27-cp27mu-manylinux2010_x86_64.whl,wheel,iredis_bin-1.9.4.data/scripts/lib/pip/_vendor/urllib3/contrib/__pycache__/_appengine_environ.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/rust-poly/0.1.5/rust_poly-0.1.5.tar.gz,tar,rust_poly-0.1.5/python=3.6/lib/python3.9/site-packages/pip/_vendor/colorama/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/ryayoung-util/0.1.4/ryayoung_util-0.1.4.tar.gz,tar,ryayoung_util-0.1.4/env/lib/python3.9/site-packages/pip/_vendor/packaging/__pycache__/_manylinux.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/nacolla/0.1.5/nacolla-0.1.5.tar.gz,tar,nacolla-0.1.5/nacolla/operations/__pycache__/rename.cpython-39.pyc,cpython-39,3425,False,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/codingnow/0.1.52/codingnow-0.1.52-py3-none-any.whl,wheel,codingnow/learning/coding/Chapters/__pycache__/chapter_baseball_game.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/cameo-ocean/0.2.3/cameo_ocean-0.2.3.tar.gz,tar,cameo_ocean-0.2.3/.env/lib/python3.9/site-packages/pip/_vendor/pygments/lexers/__pycache__/_mapping.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/iredis-bin/1.9.4/iredis_bin-1.9.4-cp27-cp27mu-manylinux2010_x86_64.whl,wheel,iredis_bin-1.9.4.data/scripts/lib/importlib_resources/tests/data02/one/__pycache__/__init__.cpython-39.opt-2.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/cameo-ocean/0.2.3/cameo_ocean-0.2.3.tar.gz,tar,cameo_ocean-0.2.3/.env/lib/python3.9/site-packages/pip/_vendor/requests/__pycache__/packages.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/iredis-bin/1.9.4/iredis_bin-1.9.4-cp27-cp27mu-manylinux2010_x86_64.whl,wheel,iredis_bin-1.9.4.data/scripts/lib/pip/_internal/utils/__pycache__/filesystem.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/azure-percept/0.0.13/azure_percept-0.0.13-cp310-cp310-manylinux_2_24_aarch64.whl,wheel,azure/iot/percept/mo/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/iredis-bin/1.9.4/iredis_bin-1.9.4-cp27-cp27mu-manylinux2010_x86_64.whl,wheel,iredis_bin-1.9.4.data/scripts/lib/pip/_vendor/webencodings/__pycache__/tests.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/azure-percept/0.0.13/azure_percept-0.0.13-cp310-cp310-manylinux_2_24_aarch64.whl,wheel,azure/iot/percept/extensions/front/__pycache__/OneHotDepthNormalizer.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/funboost/54.8/funboost-54.8-py3-none-any.whl,wheel,funboost/utils/dependency_packages_in_pythonpath/func_timeout/__pycache__/StoppableThread.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/life-rust/0.1.5/life_rust-0.1.5.tar.gz,tar,life_rust-0.1.5/.env/Lib/site-packages/setuptools/_distutils/command/__pycache__/bdist_wininst.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/flair/0.15.1/flair-0.15.1-py3-none-any.whl,wheel,flair/models/__pycache__/entity_mention_linking.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/iredis-bin/1.9.4/iredis_bin-1.9.4-cp27-cp27mu-manylinux2010_x86_64.whl,wheel,iredis_bin-1.9.4.data/scripts/lib/pip/_vendor/requests/__pycache__/models.cpython-39.opt-2.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/yalm/0.0.2a7/yalm-0.0.2a7.tar.gz,tar,yalm-0.0.2a7/yalm/resources/tests/classfier/positive/EUPL_1_1/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/iredis-bin/1.9.4/iredis_bin-1.9.4-cp27-cp27mu-manylinux2010_x86_64.whl,wheel,iredis_bin-1.9.4.data/scripts/lib/encodings/__pycache__/iso2022_jp_2004.cpython-39.opt-2.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/tmutils/24.39/tmutils-24.39.tar.gz,tar,tmutils-24.39/tmutils/__init__.pyc,cpython-39,3425,False,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/rust-poly/0.1.5/rust_poly-0.1.5.tar.gz,tar,rust_poly-0.1.5/python=3.6/lib/python3.9/site-packages/setuptools/_distutils/command/__pycache__/bdist_rpm.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/refex/0.1.1/refex-0.1.1.tar.gz,tar,refex-0.1.1/refex/python/matchers/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/refractmlmonitor/1.2.3/refractmlmonitor-1.2.3.tar.gz,tar,refractmlmonitor-1.2.3/drift/evidently/metrics/data_quality/__pycache__/column_distribution_metric.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/electivegroupcvparser/1.0.1/electiveGroupCvParser-1.0.1.tar.gz,tar,electiveGroupCvParser-1.0.1/electiveGroupCvParser/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/nmrpoise/1.2.3/nmrpoise-1.2.3.tar.gz,tar,nmrpoise-1.2.3/nmrpoise/poise_backend/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/iredis-bin/1.9.4/iredis_bin-1.9.4-cp27-cp27mu-manylinux2010_x86_64.whl,wheel,iredis_bin-1.9.4.data/scripts/lib/__phello__/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/apache-superset-spark/3.1.3/apache_superset_spark-3.1.3-py3-none-any.whl,wheel,superset/examples/__pycache__/paris.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/gdbfrontend/0.11.3/gdbfrontend-0.11.3.tar.gz,tar,gdbfrontend-0.11.3/url_modules/api/runtime/__pycache__/signal.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/flamingo/1.10.2/flamingo-1.10.2.tar.gz,tar,flamingo-1.10.2/flamingo/core/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/ryayoung-util/0.1.4/ryayoung_util-0.1.4.tar.gz,tar,ryayoung_util-0.1.4/env/lib/python3.9/site-packages/pip/_vendor/webencodings/__pycache__/mklabels.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/dsframework/0.4.5/dsframework-0.4.5-py3-none-any.whl,wheel,dsframework/documentation/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/botco/0.1.3/botco-0.1.3.tar.gz,tar,botco-0.1.3/botco/types/__pycache__/inline_query_result_cached_photo.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/pysimplenet/0.1.4/pysimplenet-0.1.4.tar.gz,tar,pysimplenet-0.1.4/simplenet/gui/terminal/__pycache__/term_widget.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/quantum-linear-solvers/0.1.1/quantum_linear_solvers-0.1.1.tar.gz,tar,quantum_linear_solvers-0.1.1/linear_solvers/observables/__pycache__/linear_system_observable.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/riskfolio-lib/7.2.1/riskfolio_lib-7.2.1.tar.gz,tar,riskfolio_lib-7.2.1/riskfolio/src/__pycache__/ConstraintsFunctions.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/string-sum-ryayoung/0.1.1/string_sum_ryayoung-0.1.1.tar.gz,tar,string_sum_ryayoung-0.1.1/env/lib/python3.9/site-packages/pip/_vendor/html5lib/filters/__pycache__/base.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/azure-percept/0.0.13/azure_percept-0.0.13-cp310-cp310-manylinux_2_24_aarch64.whl,wheel,azure/iot/percept/extensions/front/__pycache__/InterpolateNormalizer.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/angorapy/0.10.8/angorapy-0.10.8-py3-none-any.whl,wheel,angorapy/tasks/envs/dexterity/__pycache__/consts.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/string-sum-ryayoung/0.1.1/string_sum_ryayoung-0.1.1.tar.gz,tar,string_sum_ryayoung-0.1.1/env/lib/python3.9/site-packages/pip/_internal/req/__pycache__/req_install.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/ryayoung-util/0.1.4/ryayoung_util-0.1.4.tar.gz,tar,ryayoung_util-0.1.4/env/lib/python3.9/site-packages/pygments/lexers/__pycache__/_cocoa_builtins.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/angorapy/0.10.8/angorapy-0.10.8-py3-none-any.whl,wheel,angorapy/tasks/envs/cognitive/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/django-ipghrms-contract/1.17/django-ipghrms-contract-1.17.tar.gz,tar,django-ipghrms-contract-1.17/contract/forms/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/iredis-bin/1.9.4/iredis_bin-1.9.4-cp27-cp27mu-manylinux2010_x86_64.whl,wheel,iredis_bin-1.9.4.data/scripts/lib/setuptools/_distutils/command/__pycache__/bdist_wininst.cpython-39.opt-2.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/parsee-core/0.1.8.6/parsee_core-0.1.8.6-py3-none-any.whl,wheel,parsee/extraction/__pycache__/extractor_elements.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/pymdwizard/2.1.1/pymdwizard-2.1.1-py3-none-any.whl,wheel,pymdwizard/gui/ui_files/__pycache__/UI_attributes.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/tikon/3.0.0/tikon-3.0.0.tar.gz,tar,tikon-3.0.0/tikon/central/__pycache__/paráms_exper.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/robohive/0.7.0/robohive-0.7.0-py2.py3-none-any.whl,wheel,robohive/envs/multi_task/common/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/lifedata/0.1.1/lifedata-0.1.1.tar.gz,tar,lifedata-0.1.1/lifedata/webapi/__pycache__/annotationcount.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/morgana/0.1.1/morgana-0.1.1.tar.gz,tar,morgana-0.1.1/morgana/GUIs/__pycache__/mainwindow.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/iredis-bin/1.9.4/iredis_bin-1.9.4-cp27-cp27mu-manylinux2010_x86_64.whl,wheel,iredis_bin-1.9.4.data/scripts/lib/ensurepip/__pycache__/__main__.cpython-39.opt-2.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/junon/0.1.1/junon-0.1.1.tar.gz,tar,junon-0.1.1/src/junon/util/__pycache__/conversation_history_util.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/parsee-core/0.1.8.6/parsee_core-0.1.8.6.tar.gz,tar,parsee_core-0.1.8.6/parsee/extraction/tasks/element_classification/__pycache__/element_model.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/azure-percept/0.0.13/azure_percept-0.0.13-cp310-cp310-manylinux_2_24_aarch64.whl,wheel,azure/iot/percept/mo/ops/__pycache__/roipooling.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/ryayoung-util/0.1.4/ryayoung_util-0.1.4.tar.gz,tar,ryayoung_util-0.1.4/env/lib/python3.9/site-packages/setuptools/__pycache__/_imp.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/ryayoung-util/0.1.4/ryayoung_util-0.1.4.tar.gz,tar,ryayoung_util-0.1.4/env/lib/python3.9/site-packages/pip/_vendor/pygments/__pycache__/formatter.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/combinatorapi/0.1.0/combinatorapi-0.1.0.tar.gz,tar,combinatorapi-0.1.0/combinatorapi/helper/schemas/__pycache__/article.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/string-sum-ryayoung/0.1.1/string_sum_ryayoung-0.1.1.tar.gz,tar,string_sum_ryayoung-0.1.1/env/lib/python3.9/site-packages/pip/_internal/network/__pycache__/session.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/softwareai/0.5.73/softwareai-0.5.73-py3-none-any.whl,wheel,softwareai/CoreApp/SoftwareAI/Instructions/Software_Requirements_Analysis/__pycache__/ByteManager.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/iredis-bin/1.9.4/iredis_bin-1.9.4-cp27-cp27mu-manylinux2010_x86_64.whl,wheel,iredis_bin-1.9.4.data/scripts/lib/pygments/lexers/__pycache__/elm.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/iredis-bin/1.9.4/iredis_bin-1.9.4-cp27-cp27mu-manylinux2010_x86_64.whl,wheel,iredis_bin-1.9.4.data/scripts/lib/importlib/__pycache__/_common.cpython-39.opt-2.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/rust-poly/0.1.5/rust_poly-0.1.5.tar.gz,tar,rust_poly-0.1.5/python=3.6/lib/python3.9/site-packages/pip/_internal/resolution/resolvelib/__pycache__/reporter.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/gdbfrontend/0.11.3/gdbfrontend-0.11.3-py3-none-any.whl,wheel,gdbfrontend/url_modules/api/__pycache__/disassemble.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/iredis-bin/1.9.4/iredis_bin-1.9.4-cp27-cp27mu-manylinux2010_x86_64.whl,wheel,iredis_bin-1.9.4.data/scripts/lib/pip/_internal/commands/__pycache__/help.cpython-39.opt-2.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/optimeed/2.5.3/optimeed-2.5.3.tar.gz,tar,optimeed-2.5.3/optimeed/visualize/gui/widgets/graphsVisualWidget/pyqtgraph/util/__pycache__/cprint.cpython-39.pyc,cpython-39,3425,False,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/ryayoung-util/0.1.4/ryayoung_util-0.1.4.tar.gz,tar,ryayoung_util-0.1.4/env/lib/python3.9/site-packages/setuptools/command/__pycache__/egg_info.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/quick-topic/1.0.2/quick_topic-1.0.2-py3-none-any.whl,wheel,quick_topic/gui_functions/__pycache__/gui_topic_trends_correlation.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/yalm/0.0.2a7/yalm-0.0.2a7.tar.gz,tar,yalm-0.0.2a7/yalm/resources/tests/classfier/positive/OLDAP_2_1/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/smart-superset/3.3/smart-superset-3.3.tar.gz,tar,smart-superset-3.3/superset/migrations/versions/__pycache__/2018-11-26_00-01_46f444d8b9b7_remove_coordinator_from_druid_cluster_.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/bestfit/0.3/bestFit-0.3.tar.gz,tar,bestFit-0.3/venv/lib/python3.8/site-packages/urllib3/util/__pycache__/timeout.cpython-39.pyc,cpython-39,3425,False,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/iredis-bin/1.9.4/iredis_bin-1.9.4-cp27-cp27mu-manylinux2010_x86_64.whl,wheel,iredis_bin-1.9.4.data/scripts/lib/pendulum/locales/en/__pycache__/custom.cpython-39.opt-2.pyc,cpython-39,3425,True,4,pylingual_decompilable,ok,3,ok,3
