case_id,tool,status,reason,package,version,artifact,artifact_type,pyc_path,copied_pyc,python_tag,magic_number,source_present,overall_level,overall_label,original_failed_tools,original_statuses,original_reason_categories,original_reasons,command_file,stdout_file,stderr_file
0d139be6d775,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/nocturnal-1.6.0-cpython-311-0d139be6d775.pyc,nocturnal,1.6.0,nocturnal-1.6.0.tar.gz,tar,nocturnal-1.6.0/parties/nocturnal/activities/EEC_448_3/private_key/__pycache__/scan.cpython-311.pyc,nocturnal-1.6.0-cpython-311-0d139be6d775.pyc,cpython-311,42946,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/0d139be6d775-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/0d139be6d775-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/0d139be6d775-decompylepp.stderr.txt
5a15f3b99725,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/nocturnal-1.6.0-cpython-311-5a15f3b99725.pyc,nocturnal,1.6.0,nocturnal-1.6.0.tar.gz,tar,nocturnal-1.6.0/parties/nocturnal/activities/EEC_448_3/public_key/__pycache__/creator.cpython-311.pyc,nocturnal-1.6.0-cpython-311-5a15f3b99725.pyc,cpython-311,42946,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/5a15f3b99725-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/5a15f3b99725-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/5a15f3b99725-decompylepp.stderr.txt
b0c038bf532e,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,nocturnal,1.6.0,nocturnal-1.6.0.tar.gz,tar,nocturnal-1.6.0/parties/nocturnal/activities/EEC_448_3/public_key/__pycache__/form.cpython-310.pyc,nocturnal-1.6.0-cpython-310-b0c038bf532e.pyc,cpython-310,3439,False,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/b0c038bf532e-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/b0c038bf532e-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/b0c038bf532e-decompylepp.stderr.txt
ad32a390621e,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/nocturnal-1.6.0-cpython-311-ad32a390621e.pyc,nocturnal,1.6.0,nocturnal-1.6.0.tar.gz,tar,nocturnal-1.6.0/parties/nocturnal/activities/EEC_448_3/public_key/__pycache__/form.cpython-311.pyc,nocturnal-1.6.0-cpython-311-ad32a390621e.pyc,cpython-311,42946,False,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/ad32a390621e-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/ad32a390621e-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/ad32a390621e-decompylepp.stderr.txt
adf039f7ab76,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/nocturnal-1.6.0-cpython-311-adf039f7ab76.pyc,nocturnal,1.6.0,nocturnal-1.6.0.tar.gz,tar,nocturnal-1.6.0/parties/nocturnal/activities/EEC_448_3/public_key/__pycache__/scan.cpython-311.pyc,nocturnal-1.6.0-cpython-311-adf039f7ab76.pyc,cpython-311,42946,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/adf039f7ab76-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/adf039f7ab76-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/adf039f7ab76-decompylepp.stderr.txt
42fc247f9daa,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,nocturnal,1.6.0,nocturnal-1.6.0.tar.gz,tar,nocturnal-1.6.0/parties/nocturnal/activities/EEC_448_3/public_key/__pycache__/write.cpython-310.pyc,nocturnal-1.6.0-cpython-310-42fc247f9daa.pyc,cpython-310,3439,False,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/42fc247f9daa-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/42fc247f9daa-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/42fc247f9daa-decompylepp.stderr.txt
8c0f265cbe00,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/nocturnal-1.6.0-cpython-311-8c0f265cbe00.pyc,nocturnal,1.6.0,nocturnal-1.6.0.tar.gz,tar,nocturnal-1.6.0/parties/nocturnal/activities/EEC_448_3/public_key/__pycache__/write.cpython-311.pyc,nocturnal-1.6.0-cpython-311-8c0f265cbe00.pyc,cpython-311,42946,False,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/8c0f265cbe00-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/8c0f265cbe00-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/8c0f265cbe00-decompylepp.stderr.txt
977ac515daf2,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/nocturnal-1.6.0-cpython-311-977ac515daf2.pyc,nocturnal,1.6.0,nocturnal-1.6.0.tar.gz,tar,nocturnal-1.6.0/parties/nocturnal/activities/EEC_448_3/sign/__pycache__/__init__.cpython-311.pyc,nocturnal-1.6.0-cpython-311-977ac515daf2.pyc,cpython-311,42946,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/977ac515daf2-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/977ac515daf2-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/977ac515daf2-decompylepp.stderr.txt
0b79c259c33c,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/nocturnal-1.6.0-cpython-311-0b79c259c33c.pyc,nocturnal,1.6.0,nocturnal-1.6.0.tar.gz,tar,nocturnal-1.6.0/parties/nocturnal/activities/EEC_448_3/verify/__pycache__/__init__.cpython-311.pyc,nocturnal-1.6.0-cpython-311-0b79c259c33c.pyc,cpython-311,42946,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/0b79c259c33c-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/0b79c259c33c-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/0b79c259c33c-decompylepp.stderr.txt
f01f68bc78f8,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/oumuamua-0.4.0-cpython-311-f01f68bc78f8.pyc,oumuamua,0.4.0,oumuamua-0.4.0.tar.gz,tar,oumuamua-0.4.0/vehicles/Oumuamua/_clique/group/__pycache__/__init__.cpython-311.pyc,oumuamua-0.4.0-cpython-311-f01f68bc78f8.pyc,cpython-311,42946,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/f01f68bc78f8-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/f01f68bc78f8-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/f01f68bc78f8-decompylepp.stderr.txt
4f2005c96430,decompylepp,exit_1,PycBuffer::getByte(): Unexpected end of stream,pobm,1.2.0,pobm-1.2.0.tar.gz,tar,pobm-1.2.0/.eggs/PyScaffold-3.2.3-py3.8.egg/pyscaffold/contrib/__pycache__/ptr.cpython-38.pyc,pobm-1.2.0-cpython-38-4f2005c96430.pyc,cpython-38,3413,True,4,pylingual_decompilable,decompyle3,exit_1,tool_exit,"decompyle3:exit_1:Traceback (most recent call last): File ""data/rq2/envs/cpython-38/bin/decompyle3"", line 8, in <module> sys.exit(main_bin()) File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/click/core.py"", line 1161, in _...",PycLens/data/rq2/failed_cases_decompylepp_traces/4f2005c96430-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/4f2005c96430-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/4f2005c96430-decompylepp.stderr.txt
b4bf38bf6d34,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/poetry-kit-0.1.6-cpython-311-b4bf38bf6d34.pyc,poetry-kit,0.1.6,poetry_kit-0.1.6.tar.gz,tar,poetry_kit-0.1.6/venues/stages/poetry_kit/_clique/__pycache__/__init__.cpython-311.pyc,poetry-kit-0.1.6-cpython-311-b4bf38bf6d34.pyc,cpython-311,42946,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/b4bf38bf6d34-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/b4bf38bf6d34-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/b4bf38bf6d34-decompylepp.stderr.txt
7f077b49ad5c,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/poetry-kit-0.1.6-cpython-311-7f077b49ad5c.pyc,poetry-kit,0.1.6,poetry_kit-0.1.6.tar.gz,tar,poetry_kit-0.1.6/venues/stages/poetry_kit/_clique/group/__pycache__/__init__.cpython-311.pyc,poetry-kit-0.1.6-cpython-311-7f077b49ad5c.pyc,cpython-311,42946,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/7f077b49ad5c-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/7f077b49ad5c-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/7f077b49ad5c-decompylepp.stderr.txt
8318e3240d4b,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/poetry-mix-0.1.1-cpython-311-8318e3240d4b.pyc,poetry-mix,0.1.1,poetry_mix-0.1.1.tar.gz,tar,poetry_mix-0.1.1/venues/stages/poetry_mix/_clique/__pycache__/__init__.cpython-311.pyc,poetry-mix-0.1.1-cpython-311-8318e3240d4b.pyc,cpython-311,42946,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/8318e3240d4b-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/8318e3240d4b-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/8318e3240d4b-decompylepp.stderr.txt
217c6eac3d8d,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/poetry-mix-0.1.1-cpython-311-217c6eac3d8d.pyc,poetry-mix,0.1.1,poetry_mix-0.1.1.tar.gz,tar,poetry_mix-0.1.1/venues/stages/poetry_mix/_clique/group/__pycache__/__init__.cpython-311.pyc,poetry-mix-0.1.1-cpython-311-217c6eac3d8d.pyc,cpython-311,42946,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/217c6eac3d8d-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/217c6eac3d8d-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/217c6eac3d8d-decompylepp.stderr.txt
75b22056f0f0,decompylepp,exit_1,CreateObject: Got unsupported type 0x0 Error loading file PycLens/data/rq2/failed_cases/pychialogprocessor-0.0.13-cpython-38-75b22056f0f0.pyc: std::bad_cast,pychialogprocessor,0.0.13,pyChiaLogProcessor-0.0.13-py3-none-any.whl,wheel,pyChiaLogProcessor-0.0.13.dist-info/__pycache__/test_log.cpython-38-pytest-5.4.3.pyc,pychialogprocessor-0.0.13-cpython-38-75b22056f0f0.pyc,cpython-38,3413,False,4,pylingual_decompilable,decompyle3,exit_2,tool_exit,"decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",PycLens/data/rq2/failed_cases_decompylepp_traces/75b22056f0f0-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/75b22056f0f0-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/75b22056f0f0-decompylepp.stderr.txt
3f5aaabbe35d,decompylepp,exit_1,CreateObject: Got unsupported type 0x0 Error loading file PycLens/data/rq2/failed_cases/pychialogprocessor-0.0.13-cpython-38-3f5aaabbe35d.pyc: std::bad_cast,pychialogprocessor,0.0.13,pyChiaLogProcessor-0.0.13.tar.gz,tar,pyChiaLogProcessor-0.0.13/src/pyChiaLogProcessor.egg-info/__pycache__/test_log.cpython-38-pytest-5.4.3.pyc,pychialogprocessor-0.0.13-cpython-38-3f5aaabbe35d.pyc,cpython-38,3413,False,4,pylingual_decompilable,decompyle3,exit_2,tool_exit,"decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",PycLens/data/rq2/failed_cases_decompylepp_traces/3f5aaabbe35d-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/3f5aaabbe35d-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/3f5aaabbe35d-decompylepp.stderr.txt
cebfd0be9aea,decompylepp,exit_1,CreateObject: Got unsupported type 0x0 Error loading file PycLens/data/rq2/failed_cases/pyhafas-0.6.1-cpython-38-cebfd0be9aea.pyc: std::bad_cast,pyhafas,0.6.1,pyhafas-0.6.1.tar.gz,tar,pyhafas-0.6.1/tests/__pycache__/foo.cpython-38-pytest-6.0.1.pyc,pyhafas-0.6.1-cpython-38-cebfd0be9aea.pyc,cpython-38,3413,False,4,pylingual_decompilable,decompyle3,exit_2,tool_exit,"decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",PycLens/data/rq2/failed_cases_decompylepp_traces/cebfd0be9aea-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/cebfd0be9aea-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/cebfd0be9aea-decompylepp.stderr.txt
d126c9d7712f,decompylepp,exit_1,CreateObject: Got unsupported type 0x0 Error loading file PycLens/data/rq2/failed_cases/pyhafas-0.6.1-cpython-38-d126c9d7712f.pyc: std::bad_cast,pyhafas,0.6.1,pyhafas-0.6.1.tar.gz,tar,pyhafas-0.6.1/tests/__pycache__/foo_test.cpython-38-pytest-6.0.1.pyc,pyhafas-0.6.1-cpython-38-d126c9d7712f.pyc,cpython-38,3413,False,4,pylingual_decompilable,decompyle3,exit_2,tool_exit,"decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",PycLens/data/rq2/failed_cases_decompylepp_traces/d126c9d7712f-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/d126c9d7712f-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/d126c9d7712f-decompylepp.stderr.txt
24ca1e354d7d,decompylepp,exit_1,CreateObject: Got unsupported type 0x0 Error loading file PycLens/data/rq2/failed_cases/pyhafas-0.6.1-cpython-38-24ca1e354d7d.pyc: std::bad_cast,pyhafas,0.6.1,pyhafas-0.6.1.tar.gz,tar,pyhafas-0.6.1/tests/base/__pycache__/foo_test.cpython-38-pytest-6.0.1.pyc,pyhafas-0.6.1-cpython-38-24ca1e354d7d.pyc,cpython-38,3413,False,4,pylingual_decompilable,decompyle3,exit_2,tool_exit,"decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",PycLens/data/rq2/failed_cases_decompylepp_traces/24ca1e354d7d-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/24ca1e354d7d-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/24ca1e354d7d-decompylepp.stderr.txt
35949408eeba,decompylepp,exit_1,CreateObject: Got unsupported type 0x0 Error loading file PycLens/data/rq2/failed_cases/pyhafas-0.6.1-cpython-38-35949408eeba.pyc: std::bad_cast,pyhafas,0.6.1,pyhafas-0.6.1.tar.gz,tar,pyhafas-0.6.1/tests/base/__pycache__/products_filter_test.cpython-38-pytest-6.0.1.pyc,pyhafas-0.6.1-cpython-38-35949408eeba.pyc,cpython-38,3413,True,4,pylingual_decompilable,decompyle3,exit_2,tool_exit,"decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",PycLens/data/rq2/failed_cases_decompylepp_traces/35949408eeba-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/35949408eeba-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/35949408eeba-decompylepp.stderr.txt
044819c7c1cd,decompylepp,exit_1,CreateObject: Got unsupported type 0x0 Error loading file PycLens/data/rq2/failed_cases/pyhafas-0.6.1-cpython-38-044819c7c1cd.pyc: std::bad_cast,pyhafas,0.6.1,pyhafas-0.6.1.tar.gz,tar,pyhafas-0.6.1/tests/db/__pycache__/departures_parsing_test.cpython-38-pytest-6.0.1.pyc,pyhafas-0.6.1-cpython-38-044819c7c1cd.pyc,cpython-38,3413,False,4,pylingual_decompilable,decompyle3,exit_2,tool_exit,"decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",PycLens/data/rq2/failed_cases_decompylepp_traces/044819c7c1cd-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/044819c7c1cd-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/044819c7c1cd-decompylepp.stderr.txt
014ce26929cb,decompylepp,exit_1,CreateObject: Got unsupported type 0x0 Error loading file PycLens/data/rq2/failed_cases/pyhafas-0.6.1-cpython-38-014ce26929cb.pyc: std::bad_cast,pyhafas,0.6.1,pyhafas-0.6.1.tar.gz,tar,pyhafas-0.6.1/tests/db/parsing/__pycache__/departures_test.cpython-38-pytest-6.0.1.pyc,pyhafas-0.6.1-cpython-38-014ce26929cb.pyc,cpython-38,3413,True,4,pylingual_decompilable,decompyle3,exit_2,tool_exit,"decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",PycLens/data/rq2/failed_cases_decompylepp_traces/014ce26929cb-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/014ce26929cb-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/014ce26929cb-decompylepp.stderr.txt
ca0cf36d3513,decompylepp,exit_1,CreateObject: Got unsupported type 0x0 Error loading file PycLens/data/rq2/failed_cases/pyhafas-0.6.1-cpython-38-ca0cf36d3513.pyc: std::bad_cast,pyhafas,0.6.1,pyhafas-0.6.1.tar.gz,tar,pyhafas-0.6.1/tests/db/parsing/__pycache__/journey_test.cpython-38-pytest-6.0.1.pyc,pyhafas-0.6.1-cpython-38-ca0cf36d3513.pyc,cpython-38,3413,True,4,pylingual_decompilable,decompyle3,exit_2,tool_exit,"decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",PycLens/data/rq2/failed_cases_decompylepp_traces/ca0cf36d3513-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/ca0cf36d3513-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/ca0cf36d3513-decompylepp.stderr.txt
19833b9a619c,decompylepp,exit_1,CreateObject: Got unsupported type 0x0 Error loading file PycLens/data/rq2/failed_cases/pyhafas-0.6.1-cpython-38-19833b9a619c.pyc: std::bad_cast,pyhafas,0.6.1,pyhafas-0.6.1.tar.gz,tar,pyhafas-0.6.1/tests/db/parsing/__pycache__/journeys_test.cpython-38-pytest-6.0.1.pyc,pyhafas-0.6.1-cpython-38-19833b9a619c.pyc,cpython-38,3413,True,4,pylingual_decompilable,decompyle3,exit_2,tool_exit,"decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",PycLens/data/rq2/failed_cases_decompylepp_traces/19833b9a619c-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/19833b9a619c-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/19833b9a619c-decompylepp.stderr.txt
79bc0392d61f,decompylepp,exit_1,CreateObject: Got unsupported type 0x0 Error loading file PycLens/data/rq2/failed_cases/pyhafas-0.6.1-cpython-38-79bc0392d61f.pyc: std::bad_cast,pyhafas,0.6.1,pyhafas-0.6.1.tar.gz,tar,pyhafas-0.6.1/tests/db/parsing/__pycache__/locations_test.cpython-38-pytest-6.0.1.pyc,pyhafas-0.6.1-cpython-38-79bc0392d61f.pyc,cpython-38,3413,True,4,pylingual_decompilable,decompyle3,exit_2,tool_exit,"decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",PycLens/data/rq2/failed_cases_decompylepp_traces/79bc0392d61f-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/79bc0392d61f-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/79bc0392d61f-decompylepp.stderr.txt
